"###Public_4###"
"ID","Date/Time","Action","Message","SSID","AP"
" 142 ","2023-07-15 17:23:39","client-authentication","Client a0:6a:44:f3:c6:49 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 143 ","2023-07-15 17:23:39","client-ip-detected","Client a0:6a:44:f3:c6:49 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 144 ","2023-07-15 17:23:40","auth-req","AP received authentication request frame from client a0:6a:44:f3:c6:49","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 145 ","2023-07-15 17:23:40","auth-resp","AP sent authentication response frame to client a0:6a:44:f3:c6:49","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 146 ","2023-07-15 17:23:40","assoc-req","AP received association request frame from client a0:6a:44:f3:c6:49","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 147 ","2023-07-15 17:23:40","assoc-resp","AP sent association response frame to client a0:6a:44:f3:c6:49","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 148 ","2023-07-15 17:23:40","DHCP-DISCOVER","DHCP DISCOVER from client a0:6a:44:f3:c6:49","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 149 ","2023-07-15 17:23:41","DHCP-OFFER","DHCP OFFER of IP 172.17.0.3 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client a0:6a:44:f3:c6:49 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 150 ","2023-07-15 17:23:41","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.3 offered by server 172.17.0.254 from client a0:6a:44:f3:c6:49","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 151 ","2023-07-15 17:23:41","DHCP-ACK","DHCP ACK for IP 172.17.0.3 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client a0:6a:44:f3:c6:49 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 152 ","2023-07-15 17:23:48","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 153 ","2023-07-15 17:24:03","client-authentication","Client 54:8c:a0:06:b5:bd authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 154 ","2023-07-15 17:24:03","client-ip-detected","Client 54:8c:a0:06:b5:bd had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 155 ","2023-07-15 17:24:03","auth-req","AP received authentication request frame from client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 156 ","2023-07-15 17:24:03","auth-resp","AP sent authentication response frame to client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 157 ","2023-07-15 17:24:03","assoc-req","AP received association request frame from client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 158 ","2023-07-15 17:24:03","assoc-resp","AP sent association response frame to client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 159 ","2023-07-15 17:24:04","DHCP-DISCOVER","DHCP DISCOVER from client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 160 ","2023-07-15 17:24:05","client-ip-detected","Client 54:8c:a0:06:b5:bd had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 161 ","2023-07-15 17:24:05","client-ip-detected","Client 54:8c:a0:06:b5:bd had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 162 ","2023-07-15 17:24:05","DHCP-OFFER","DHCP OFFER of IP 172.17.0.100 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 54:8c:a0:06:b5:bd from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 163 ","2023-07-15 17:24:05","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.100 offered by server 172.17.0.254 from client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 164 ","2023-07-15 17:24:05","DHCP-ACK","DHCP ACK for IP 172.17.0.100 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 54:8c:a0:06:b5:bd from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 165 ","2023-07-15 17:24:16","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 166 ","2023-07-15 17:24:17","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 167 ","2023-07-15 17:24:18","client-authentication","Client b2:c9:ec:90:a7:28 authenticated.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 168 ","2023-07-15 17:24:18","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IP address detected (by DHCP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 169 ","2023-07-15 17:24:19","auth-req","AP received authentication request frame from client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 170 ","2023-07-15 17:24:19","auth-resp","AP sent authentication response frame to client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 171 ","2023-07-15 17:24:19","assoc-req","AP received association request frame from client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 172 ","2023-07-15 17:24:19","assoc-resp","AP sent association response frame to client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 173 ","2023-07-15 17:24:19","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.51 from client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 174 ","2023-07-15 17:24:19","DHCP-ACK","DHCP ACK for IP 172.17.0.51 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client b2:c9:ec:90:a7:28 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 175 ","2023-07-15 17:24:19","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 176 ","2023-07-15 17:24:20","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.15 from client f0:b6:1e:32:7a:99","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 177 ","2023-07-15 17:24:20","DHCP-ACK","DHCP ACK for IP 172.17.0.15 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client f0:b6:1e:32:7a:99 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 178 ","2023-07-15 17:24:23","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IP address detected (by DHCP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 179 ","2023-07-15 17:24:23","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 180 ","2023-07-15 17:24:23","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 181 ","2023-07-15 17:24:31","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 182 ","2023-07-15 17:24:39","client-authentication","Client f8:fc:e1:db:b3:c0 authenticated.","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 183 ","2023-07-15 17:24:39","auth-req","AP received authentication request frame from client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 184 ","2023-07-15 17:24:39","auth-resp","AP sent authentication response frame to client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 185 ","2023-07-15 17:24:39","reassoc-req","AP received reassociation request frame from client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 186 ","2023-07-15 17:24:39","reassoc-resp","AP sent reassociation response frame to client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 187 ","2023-07-15 17:24:49","client-ip-detected","Client f8:fc:e1:db:b3:c0 had an IP address detected (by IP packets).","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 188 ","2023-07-15 17:24:55","client-leave-wtp","Client 54:8c:a0:06:b5:bd leaves WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 189 ","2023-07-15 17:24:59","client-authentication","Client f8:fc:e1:db:b3:c0 authenticated.","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 190 ","2023-07-15 17:25:00","client-ip-detected","Client f8:fc:e1:db:b3:c0 had an IP address detected (by SAVE packets).","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 191 ","2023-07-15 17:25:00","client-ip-detected","Client f8:fc:e1:db:b3:c0 had an IPv6 address detected (by IP packets)","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 192 ","2023-07-15 17:25:00","auth-req","AP received authentication request frame from client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 193 ","2023-07-15 17:25:00","auth-resp","AP sent authentication response frame to client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 194 ","2023-07-15 17:25:00","reassoc-req","AP received reassociation request frame from client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 195 ","2023-07-15 17:25:00","reassoc-resp","AP sent reassociation response frame to client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 196 ","2023-07-15 17:25:03","client-ip-detected","Client f8:fc:e1:db:b3:c0 had an IP address detected (by IP packets).","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 197 ","2023-07-15 17:25:03","client-ip-detected","Client f8:fc:e1:db:b3:c0 had an IPv6 address detected (by IP packets)","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 198 ","2023-07-15 17:25:04","client-authentication","Client 42:0b:11:1b:cf:cb authenticated.","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 199 ","2023-07-15 17:25:04","client-ip-detected","Client 42:0b:11:1b:cf:cb had an IP address detected (by ARP packets).","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 200 ","2023-07-15 17:25:04","auth-req","AP received authentication request frame from client 42:0b:11:1b:cf:cb","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 201 ","2023-07-15 17:25:04","auth-resp","AP sent authentication response frame to client 42:0b:11:1b:cf:cb","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 202 ","2023-07-15 17:25:04","reassoc-req","AP received reassociation request frame from client 42:0b:11:1b:cf:cb","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 203 ","2023-07-15 17:25:04","reassoc-resp","AP sent reassociation response frame to client 42:0b:11:1b:cf:cb","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 204 ","2023-07-15 17:25:17","client-authentication","Client b2:c9:ec:90:a7:28 authenticated.","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 205 ","2023-07-15 17:25:17","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IP address detected (by SAVE packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 206 ","2023-07-15 17:25:17","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 207 ","2023-07-15 17:25:17","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 208 ","2023-07-15 17:25:17","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 209 ","2023-07-15 17:25:18","auth-req","AP received authentication request frame from client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 210 ","2023-07-15 17:25:18","auth-resp","AP sent authentication response frame to client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 211 ","2023-07-15 17:25:18","auth-req","AP received authentication request frame from client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 212 ","2023-07-15 17:25:18","reassoc-req","AP received reassociation request frame from client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 213 ","2023-07-15 17:25:18","reassoc-resp","AP sent reassociation response frame to client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 214 ","2023-07-15 17:25:20","client-authentication","Client 42:0b:11:1b:cf:cb authenticated.","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 215 ","2023-07-15 17:25:21","client-ip-detected","Client 42:0b:11:1b:cf:cb had an IP address detected (by ARP packets).","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 216 ","2023-07-15 17:25:21","auth-req","AP received authentication request frame from client 42:0b:11:1b:cf:cb","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 217 ","2023-07-15 17:25:21","auth-resp","AP sent authentication response frame to client 42:0b:11:1b:cf:cb","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 218 ","2023-07-15 17:25:21","reassoc-req","AP received reassociation request frame from client 42:0b:11:1b:cf:cb","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 219 ","2023-07-15 17:25:21","reassoc-resp","AP sent reassociation response frame to client 42:0b:11:1b:cf:cb","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 220 ","2023-07-15 17:25:31","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 221 ","2023-07-15 17:25:31","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 222 ","2023-07-15 17:25:35","client-authentication","Client f8:fc:e1:db:b3:c0 authenticated.","HSPD Public WiFi","LEC_Communications_AP"
" 223 ","2023-07-15 17:25:36","auth-req","AP received authentication request frame from client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_Communications_AP"
" 224 ","2023-07-15 17:25:36","auth-resp","AP sent authentication response frame to client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_Communications_AP"
" 225 ","2023-07-15 17:25:36","reassoc-req","AP received reassociation request frame from client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_Communications_AP"
" 226 ","2023-07-15 17:25:36","reassoc-resp","AP sent reassociation response frame to client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_Communications_AP"
" 227 ","2023-07-15 17:25:37","client-authentication","Client b2:c9:ec:90:a7:28 authenticated.","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 228 ","2023-07-15 17:25:37","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 229 ","2023-07-15 17:25:37","auth-req","AP received authentication request frame from client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 230 ","2023-07-15 17:25:37","auth-resp","AP sent authentication response frame to client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 231 ","2023-07-15 17:25:37","reassoc-req","AP received reassociation request frame from client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 232 ","2023-07-15 17:25:37","reassoc-resp","AP sent reassociation response frame to client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 233 ","2023-07-15 17:25:38","client-authentication","Client b2:c9:ec:90:a7:28 authenticated.","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 234 ","2023-07-15 17:25:38","client-ip-detected","Client b2:c9:ec:90:a7:28 had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 235 ","2023-07-15 17:25:39","auth-req","AP received authentication request frame from client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 236 ","2023-07-15 17:25:39","auth-resp","AP sent authentication response frame to client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 237 ","2023-07-15 17:25:39","reassoc-req","AP received reassociation request frame from client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 238 ","2023-07-15 17:25:39","reassoc-resp","AP sent reassociation response frame to client b2:c9:ec:90:a7:28","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 239 ","2023-07-15 17:25:46","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.239 from client 4a:4d:e3:cc:7c:4a","Public Works Public WiFi","PW_ConfRoom_AP"
" 240 ","2023-07-15 17:25:46","DHCP-ACK","DHCP ACK for IP 172.17.0.239 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 4a:4d:e3:cc:7c:4a from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Public Works Public WiFi","PW_ConfRoom_AP"
" 241 ","2023-07-15 17:25:52","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 242 ","2023-07-15 17:25:53","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.52 from client bc:d0:74:52:f3:0a","Bass Lake Public WiFi","BassLake_Conf_AP"
" 243 ","2023-07-15 17:25:53","DHCP-ACK","DHCP ACK for IP 172.17.0.52 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client bc:d0:74:52:f3:0a from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Conf_AP"
" 244 ","2023-07-15 17:26:05","client-ip-detected","Client f8:fc:e1:db:b3:c0 had an IP address detected (by IP packets).","HSPD Public WiFi","LEC_Communications_AP"
" 245 ","2023-07-15 17:26:06","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.44 from client c2:06:f7:8c:95:8d","Bass Lake Public WiFi","BassLake_Conf_AP"
" 246 ","2023-07-15 17:26:06","DHCP-ACK","DHCP ACK for IP 172.17.0.44 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c2:06:f7:8c:95:8d from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Conf_AP"
" 247 ","2023-07-15 17:26:14","client-leave-wtp","Client 60:dd:8e:71:b5:42 leaves WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 248 ","2023-07-15 17:26:16","client-authentication","Client 02:b3:1f:b0:12:e0 authenticated.","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 249 ","2023-07-15 17:26:16","client-ip-detected","Client 02:b3:1f:b0:12:e0 had an IP address detected (by SAVE packets).","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 250 ","2023-07-15 17:26:16","client-ip-detected","Client 02:b3:1f:b0:12:e0 had an IPv6 address detected (by IP packets)","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 251 ","2023-07-15 17:26:17","auth-req","AP received authentication request frame from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 252 ","2023-07-15 17:26:17","auth-resp","AP sent authentication response frame to client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 253 ","2023-07-15 17:26:17","assoc-req","AP received association request frame from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 254 ","2023-07-15 17:26:17","assoc-resp","AP sent association response frame to client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 255 ","2023-07-15 17:26:17","DHCP-DISCOVER","DHCP DISCOVER from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 256 ","2023-07-15 17:26:17","DHCP-OFFER","DHCP OFFER of IP 172.17.0.36 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 02:b3:1f:b0:12:e0 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 257 ","2023-07-15 17:26:18","client-ip-detected","Client 02:b3:1f:b0:12:e0 had an IP address detected (by DHCP packets).","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 258 ","2023-07-15 17:26:18","client-ip-detected","Client 02:b3:1f:b0:12:e0 had an IPv6 address detected (by IP packets)","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 259 ","2023-07-15 17:26:18","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.36 offered by server 172.17.0.254 from client 02:b3:1f:b0:12:e0","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 260 ","2023-07-15 17:26:18","DHCP-ACK","DHCP ACK for IP 172.17.0.36 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 02:b3:1f:b0:12:e0 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 261 ","2023-07-15 17:26:20","client-authentication","Client 60:dd:8e:71:b5:42 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
