OriginalLineIdx,DateTime,Action,ApId,ClientId,BSSID,SSID
264,2023-07-16 00:12:39,connect,BassLake_Parking_Outdoor,dev_000000011,,Bass Lake Public WiFi
265,2023-07-16 00:13:11,disconnect,BassLake_Parking_Outdoor,dev_000000013,,Bass Lake Public WiFi
266,2023-07-16 00:13:23,connect,BassLake_Parking_Outdoor,dev_000000009,,Bass Lake Public WiFi
267,2023-07-16 00:13:24,connect,BassLake_Parking_Outdoor,dev_000000009,,Bass Lake Public WiFi
268,2023-07-16 00:13:24,connect,BassLake_Parking_Outdoor,dev_000000009,,Bass Lake Public WiFi
269,2023-07-16 00:13:24,connect,BassLake_Parking_Outdoor,dev_000000009,,Bass Lake Public WiFi
270,2023-07-16 00:13:24,connect,BassLake_Parking_Outdoor,dev_000000009,,Bass Lake Public WiFi
271,2023-07-16 00:13:24,connect,BassLake_Parking_Outdoor,dev_000000009,,Bass Lake Public WiFi
272,2023-07-16 00:13:24,connect,BassLake_Parking_Outdoor,dev_000000009,,Bass Lake Public WiFi
273,2023-07-16 00:13:26,connect,BassLake_Parking_Outdoor,dev_000000009,,Bass Lake Public WiFi
274,2023-07-16 00:13:26,connect,BassLake_Parking_Outdoor,dev_000000009,,Bass Lake Public WiFi
275,2023-07-16 00:14:04,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
276,2023-07-16 00:14:04,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
277,2023-07-16 00:14:05,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
278,2023-07-16 00:14:05,connect,Town Hall Holleman AP,dev_000000014,,Town Hall Public WiFi
279,2023-07-16 00:14:05,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
280,2023-07-16 00:14:05,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
281,2023-07-16 00:14:05,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
282,2023-07-16 00:14:05,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
283,2023-07-16 00:14:05,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
284,2023-07-16 00:14:06,connect,Town Hall Holleman AP,dev_000000014,,Town Hall Public WiFi
285,2023-07-16 00:14:06,connect,Town Hall Holleman AP,dev_000000014,,Town Hall Public WiFi
286,2023-07-16 00:14:06,connect,Town Hall Holleman AP,dev_000000014,,Town Hall Public WiFi
287,2023-07-16 00:14:06,connect,Town Hall Holleman AP,dev_000000014,,Town Hall Public WiFi
288,2023-07-16 00:14:06,connect,Town Hall Holleman AP,dev_000000014,,Town Hall Public WiFi
289,2023-07-16 00:14:06,connect,Town Hall Holleman AP,dev_000000014,,Town Hall Public WiFi
290,2023-07-16 00:14:06,connect,Town Hall Holleman AP,dev_000000014,,Town Hall Public WiFi
291,2023-07-16 00:14:07,connect,Town Hall Holleman AP,dev_000000014,,Town Hall Public WiFi
292,2023-07-16 00:14:07,connect,Town Hall Holleman AP,dev_000000014,,Town Hall Public WiFi
293,2023-07-16 00:14:30,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
294,2023-07-16 00:14:30,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
295,2023-07-16 00:14:30,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
296,2023-07-16 00:14:30,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
297,2023-07-16 00:14:30,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
298,2023-07-16 00:14:30,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
299,2023-07-16 00:14:30,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
300,2023-07-16 00:14:30,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
301,2023-07-16 00:14:31,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
302,2023-07-16 00:14:31,connect,Town Hall Planning Lobby,dev_000000014,,Town Hall Public WiFi
303,2023-07-16 00:15:02,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
304,2023-07-16 00:15:02,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
305,2023-07-16 00:15:02,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
306,2023-07-16 00:15:02,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
307,2023-07-16 00:15:03,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
308,2023-07-16 00:15:03,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
309,2023-07-16 00:15:03,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
310,2023-07-16 00:15:03,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
311,2023-07-16 00:15:25,disconnect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
312,2023-07-16 00:16:28,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
313,2023-07-16 00:16:28,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
314,2023-07-16 00:16:28,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
315,2023-07-16 00:16:28,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
316,2023-07-16 00:16:29,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
317,2023-07-16 00:16:29,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
318,2023-07-16 00:16:29,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
319,2023-07-16 00:16:29,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
320,2023-07-16 00:16:39,disconnect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
321,2023-07-16 00:17:01,disconnect,FS1_UP_HallWay_AP,dev_000000015,,Fire Station 1 Public WiFi
322,2023-07-16 00:18:24,disconnect,BassLake_Parking_Outdoor,dev_000000001,,Bass Lake Public WiFi
323,2023-07-16 00:18:25,disconnect,BassLake_Parking_Outdoor,dev_000000011,,Bass Lake Public WiFi
324,2023-07-16 00:18:40,disconnect,BassLake_Parking_Outdoor,dev_000000004,,Bass Lake Public WiFi
325,2023-07-16 00:20:04,disconnect,BassLake_Parking_Outdoor,dev_000000009,,Bass Lake Public WiFi
326,2023-07-16 00:21:15,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
327,2023-07-16 00:21:15,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
328,2023-07-16 00:21:15,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
329,2023-07-16 00:21:15,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
330,2023-07-16 00:21:15,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
331,2023-07-16 00:21:15,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
332,2023-07-16 00:21:15,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
333,2023-07-16 00:21:15,connect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
334,2023-07-16 00:21:23,disconnect,BassLake_Conf_AP,dev_000000010,,Bass Lake Public WiFi
335,2023-07-16 00:22:53,connect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
336,2023-07-16 00:22:53,connect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
337,2023-07-16 00:22:53,connect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
338,2023-07-16 00:22:53,connect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
339,2023-07-16 00:22:53,connect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
340,2023-07-16 00:22:53,connect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
341,2023-07-16 00:22:54,connect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
342,2023-07-16 00:22:54,connect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
343,2023-07-16 00:22:56,connect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
344,2023-07-16 00:22:56,connect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
345,2023-07-16 00:23:24,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
346,2023-07-16 00:23:25,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
347,2023-07-16 00:23:25,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
348,2023-07-16 00:23:25,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
349,2023-07-16 00:23:25,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
350,2023-07-16 00:23:25,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
351,2023-07-16 00:23:25,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
352,2023-07-16 00:23:25,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
353,2023-07-16 00:23:25,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
354,2023-07-16 00:23:25,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
355,2023-07-16 00:23:27,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
356,2023-07-16 00:23:27,connect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
357,2023-07-16 00:24:01,disconnect,Town Hall Engineering,dev_000000017,,Town Hall Public WiFi
358,2023-07-16 00:24:23,disconnect,HuntCenter_Offices,dev_000000018,,Hunt Center Public WiFi
359,2023-07-16 00:24:34,disconnect,FS1_UP_HallWay_AP,dev_000000019,,Fire Station 1 Public WiFi
360,2023-07-16 00:24:38,connect,FS1_UP_HallWay_AP,dev_000000019,,Fire Station 1 Public WiFi
361,2023-07-16 00:24:38,connect,FS1_UP_HallWay_AP,dev_000000019,,Fire Station 1 Public WiFi
362,2023-07-16 00:24:38,connect,FS1_UP_HallWay_AP,dev_000000019,,Fire Station 1 Public WiFi
363,2023-07-16 00:24:38,connect,FS1_UP_HallWay_AP,dev_000000019,,Fire Station 1 Public WiFi
364,2023-07-16 00:24:38,connect,FS1_UP_HallWay_AP,dev_000000019,,Fire Station 1 Public WiFi
365,2023-07-16 00:24:38,connect,FS1_UP_HallWay_AP,dev_000000019,,Fire Station 1 Public WiFi
366,2023-07-16 00:24:38,connect,FS1_UP_HallWay_AP,dev_000000019,,Fire Station 1 Public WiFi
367,2023-07-16 00:24:38,connect,FS1_UP_HallWay_AP,dev_000000019,,Fire Station 1 Public WiFi
368,2023-07-16 00:25:04,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
369,2023-07-16 00:25:04,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
370,2023-07-16 00:25:04,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
371,2023-07-16 00:25:04,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
372,2023-07-16 00:25:05,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
373,2023-07-16 00:25:05,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
374,2023-07-16 00:25:05,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
375,2023-07-16 00:25:05,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
376,2023-07-16 00:25:06,disconnect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
377,2023-07-16 00:25:17,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
378,2023-07-16 00:25:17,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
379,2023-07-16 00:25:17,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
380,2023-07-16 00:25:17,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
381,2023-07-16 00:25:18,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
382,2023-07-16 00:25:18,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
383,2023-07-16 00:25:18,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
384,2023-07-16 00:25:18,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
385,2023-07-16 00:25:27,disconnect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
386,2023-07-16 00:26:44,connect,FS1_UP_HallWay_AP,dev_000000020,,Fire Station 1 Public WiFi
387,2023-07-16 00:26:44,connect,FS1_UP_HallWay_AP,dev_000000020,,Fire Station 1 Public WiFi
388,2023-07-16 00:26:44,connect,FS1_UP_HallWay_AP,dev_000000020,,Fire Station 1 Public WiFi
389,2023-07-16 00:26:44,connect,FS1_UP_HallWay_AP,dev_000000020,,Fire Station 1 Public WiFi
390,2023-07-16 00:26:44,connect,FS1_UP_HallWay_AP,dev_000000020,,Fire Station 1 Public WiFi
391,2023-07-16 00:26:47,disconnect,FS1_UP_HallWay_AP,dev_000000020,,Fire Station 1 Public WiFi
392,2023-07-16 00:28:05,disconnect,Town Hall Exec Conf Room,dev_000000016,,Town Hall Public WiFi
393,2023-07-16 00:29:10,connect,FS1_UP_HallWay_AP,dev_000000015,,Fire Station 1 Public WiFi
394,2023-07-16 00:29:10,connect,FS1_UP_HallWay_AP,dev_000000015,,Fire Station 1 Public WiFi
395,2023-07-16 00:29:10,connect,FS1_UP_HallWay_AP,dev_000000015,,Fire Station 1 Public WiFi
396,2023-07-16 00:29:10,connect,FS1_UP_HallWay_AP,dev_000000015,,Fire Station 1 Public WiFi
397,2023-07-16 00:29:12,connect,FS1_UP_HallWay_AP,dev_000000015,,Fire Station 1 Public WiFi
398,2023-07-16 00:29:12,connect,FS1_UP_HallWay_AP,dev_000000015,,Fire Station 1 Public WiFi
399,2023-07-16 00:29:12,connect,FS1_UP_HallWay_AP,dev_000000015,,Fire Station 1 Public WiFi
400,2023-07-16 00:29:12,connect,FS1_UP_HallWay_AP,dev_000000015,,Fire Station 1 Public WiFi
401,2023-07-16 00:33:25,connect,FS2_Hallway_Front,dev_000000021,,Fire Station 2 Public WiFi
402,2023-07-16 00:33:25,connect,FS2_Hallway_Front,dev_000000021,,Fire Station 2 Public WiFi
403,2023-07-16 00:36:28,connect,LEC_Communications_AP,dev_000000022,,HSPD Public WiFi
404,2023-07-16 00:36:29,connect,LEC_Communications_AP,dev_000000022,,HSPD Public WiFi
405,2023-07-16 00:36:29,connect,LEC_Communications_AP,dev_000000022,,HSPD Public WiFi
406,2023-07-16 00:36:29,connect,LEC_Communications_AP,dev_000000022,,HSPD Public WiFi
407,2023-07-16 00:36:29,connect,LEC_Communications_AP,dev_000000022,,HSPD Public WiFi
408,2023-07-16 00:37:49,connect,LEC_Communications_AP,dev_000000022,,HSPD Public WiFi
409,2023-07-16 00:37:49,connect,LEC_Communications_AP,dev_000000022,,HSPD Public WiFi
410,2023-07-16 00:37:49,connect,LEC_Communications_AP,dev_000000022,,HSPD Public WiFi
411,2023-07-16 00:40:26,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
412,2023-07-16 00:40:26,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
413,2023-07-16 00:40:26,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
414,2023-07-16 00:40:26,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
415,2023-07-16 00:40:27,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
416,2023-07-16 00:40:27,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
417,2023-07-16 00:40:27,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
418,2023-07-16 00:40:27,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
419,2023-07-16 00:40:31,disconnect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
420,2023-07-16 00:42:30,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
421,2023-07-16 00:42:30,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
422,2023-07-16 00:42:30,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
423,2023-07-16 00:42:30,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
424,2023-07-16 00:42:31,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
425,2023-07-16 00:42:31,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
426,2023-07-16 00:42:31,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
427,2023-07-16 00:42:31,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
428,2023-07-16 00:42:35,disconnect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
429,2023-07-16 00:42:37,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
430,2023-07-16 00:42:37,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
431,2023-07-16 00:42:37,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
432,2023-07-16 00:42:37,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
433,2023-07-16 00:42:38,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
434,2023-07-16 00:42:38,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
435,2023-07-16 00:42:38,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
436,2023-07-16 00:42:38,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
437,2023-07-16 00:42:42,disconnect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
438,2023-07-16 00:42:44,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
439,2023-07-16 00:42:44,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
440,2023-07-16 00:42:44,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
441,2023-07-16 00:42:44,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
442,2023-07-16 00:42:45,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
443,2023-07-16 00:42:45,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
444,2023-07-16 00:42:45,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
445,2023-07-16 00:42:45,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
446,2023-07-16 00:42:46,disconnect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
447,2023-07-16 00:44:28,connect,BassLake_Snack_Outdoor,dev_000000023,,Bass Lake Public WiFi
448,2023-07-16 00:44:28,connect,BassLake_Snack_Outdoor,dev_000000023,,Bass Lake Public WiFi
449,2023-07-16 00:44:28,connect,BassLake_Snack_Outdoor,dev_000000023,,Bass Lake Public WiFi
450,2023-07-16 00:44:28,connect,BassLake_Snack_Outdoor,dev_000000023,,Bass Lake Public WiFi
451,2023-07-16 00:44:28,connect,BassLake_Snack_Outdoor,dev_000000023,,Bass Lake Public WiFi
452,2023-07-16 00:44:58,connect,BassLake_Snack_Outdoor,dev_000000023,,Bass Lake Public WiFi
453,2023-07-16 00:45:13,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
454,2023-07-16 00:45:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
455,2023-07-16 00:45:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
456,2023-07-16 00:45:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
457,2023-07-16 00:45:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
458,2023-07-16 00:45:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
459,2023-07-16 00:45:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
460,2023-07-16 00:45:14,connect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
461,2023-07-16 00:45:15,disconnect,BassLake_Office_AP,dev_000000010,,Bass Lake Public WiFi
462,2023-07-16 00:45:16,connect,BassLake_Conf_AP,dev_000000023,,Bass Lake Public WiFi
463,2023-07-16 00:45:16,connect,BassLake_Conf_AP,dev_000000023,,Bass Lake Public WiFi
464,2023-07-16 00:45:16,connect,BassLake_Conf_AP,dev_000000023,,Bass Lake Public WiFi
465,2023-07-16 00:45:16,connect,BassLake_Conf_AP,dev_000000023,,Bass Lake Public WiFi
466,2023-07-16 00:45:16,connect,BassLake_Conf_AP,dev_000000023,,Bass Lake Public WiFi
467,2023-07-16 00:45:46,connect,BassLake_Conf_AP,dev_000000023,,Bass Lake Public WiFi
468,2023-07-16 00:45:50,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
469,2023-07-16 00:45:51,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
470,2023-07-16 00:45:51,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
471,2023-07-16 00:45:51,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
472,2023-07-16 00:45:51,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
473,2023-07-16 00:46:17,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
474,2023-07-16 00:46:17,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
475,2023-07-16 00:46:17,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
476,2023-07-16 00:46:18,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
477,2023-07-16 00:46:18,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
478,2023-07-16 00:46:18,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
479,2023-07-16 00:46:18,connect,BassLake_Parking_Outdoor,dev_000000023,,Bass Lake Public WiFi
480,2023-07-16 00:46:38,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
481,2023-07-16 00:46:38,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
482,2023-07-16 00:46:38,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
483,2023-07-16 00:46:38,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
484,2023-07-16 00:46:39,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
485,2023-07-16 00:46:39,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
486,2023-07-16 00:46:39,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
487,2023-07-16 00:46:39,connect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
488,2023-07-16 00:46:48,disconnect,BassLake_Parking_Outdoor,dev_000000010,,Bass Lake Public WiFi
