"###Public_4###"
"ID","Date/Time","Action","Message","SSID","AP"
" 146 ","2023-07-16 17:21:21","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 147 ","2023-07-16 17:21:21","client-ip-detected","Client 3c:f0:11:cd:e3:26 had an IPv6 address detected (by ARP packets)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 148 ","2023-07-16 17:21:26","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 149 ","2023-07-16 17:21:31","DHCP6-SOLICIT","DHCP6 SOLICIT from client 58:ce:2a:c2:fe:f7(0c:37:96:65:dc:57)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 150 ","2023-07-16 17:21:34","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 151 ","2023-07-16 17:21:37","auth-req","AP received authentication request frame from client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Conf_AP"
" 152 ","2023-07-16 17:21:37","reassoc-req","AP received reassociation request frame from client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Conf_AP"
" 153 ","2023-07-16 17:21:37","client-ip-detected","Client 9a:fe:11:20:49:3e had an IP address detected (by SAVE packets).","Bass Lake Public WiFi","BassLake_Conf_AP"
" 154 ","2023-07-16 17:21:39","client-ip-detected","Client 9a:fe:11:20:49:3e had an IPv6 address detected (by ARP packets)","Bass Lake Public WiFi","BassLake_Conf_AP"
" 155 ","2023-07-16 17:21:40","client-ip-detected","Client 82:52:18:fd:7b:ad had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 156 ","2023-07-16 17:21:21","client-ip-detected","Client 3c:f0:11:cd:e3:26 had an IP address detected (by DHCP packets).","Town Hall Public WiFi","Town Hall Planning Lobby"
" 157 ","2023-07-16 17:21:22","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 158 ","2023-07-16 17:21:33","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 159 ","2023-07-16 17:21:37","client-authentication","Client 9a:fe:11:20:49:3e authenticated.","Bass Lake Public WiFi","BassLake_Conf_AP"
" 160 ","2023-07-16 17:21:37","auth-resp","AP sent authentication response frame to client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Conf_AP"
" 161 ","2023-07-16 17:21:37","reassoc-resp","AP sent reassociation response frame to client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Conf_AP"
" 162 ","2023-07-16 17:21:37","client-ip-detected","Client 9a:fe:11:20:49:3e had an IPv6 address detected (by ARP packets)","Bass Lake Public WiFi","BassLake_Conf_AP"
" 163 ","2023-07-16 17:21:39","client-ip-detected","Client 9a:fe:11:20:49:3e had an IP address detected (by SAVE packets).","Bass Lake Public WiFi","BassLake_Conf_AP"
" 164 ","2023-07-16 17:21:40","client-ip-detected","Client 82:52:18:fd:7b:ad had an IP address detected (by ARP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 165 ","2023-07-16 17:21:46","client-ip-detected","Client 9a:fe:11:20:49:3e had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Conf_AP"
" 166 ","2023-07-16 17:21:49","client-ip-detected","Client 9a:fe:11:20:49:3e had an IP address detected (by SAVE packets).","Bass Lake Public WiFi","BassLake_Conf_AP"
" 167 ","2023-07-16 17:21:53","client-idle","Client 76:bc:7f:44:41:a7 is idle.","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 168 ","2023-07-16 17:21:53","client-ip-detected","Client 9a:fe:11:20:49:3e had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Conf_AP"
" 169 ","2023-07-16 17:21:54","client-authentication","Client 9a:fe:11:20:49:3e authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 170 ","2023-07-16 17:21:55","auth-req","AP received authentication request frame from client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 171 ","2023-07-16 17:21:55","reassoc-req","AP received reassociation request frame from client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 172 ","2023-07-16 17:21:42","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 173 ","2023-07-16 17:21:46","client-ip-detected","Client 9a:fe:11:20:49:3e had an IP address detected (by SAVE packets).","Bass Lake Public WiFi","BassLake_Conf_AP"
" 174 ","2023-07-16 17:21:49","client-ip-detected","Client 9a:fe:11:20:49:3e had an IPv6 address detected (by NONE packets)","Bass Lake Public WiFi","BassLake_Conf_AP"
" 175 ","2023-07-16 17:21:50","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 176 ","2023-07-16 17:21:53","client-ip-detected","Client 9a:fe:11:20:49:3e had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Conf_AP"
" 177 ","2023-07-16 17:21:54","client-ip-detected","Client 9a:fe:11:20:49:3e had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 178 ","2023-07-16 17:21:55","auth-resp","AP sent authentication response frame to client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 179 ","2023-07-16 17:21:55","reassoc-resp","AP sent reassociation response frame to client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 180 ","2023-07-16 17:22:00","rogue-ap-off-air","AP Axis Public e2:55:a8:0a:84:2c chan 11 live 1791493 age 76","Axis Public"," "
" 181 ","2023-07-16 17:22:01","auth-resp","AP sent authentication response frame to client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 182 ","2023-07-16 17:22:01","reassoc-resp","AP sent reassociation response frame to client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 183 ","2023-07-16 17:22:03","DHCP6-SOLICIT","DHCP6 SOLICIT from client 58:ce:2a:c2:fe:f7(0c:37:96:65:dc:57)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 184 ","2023-07-16 17:22:00","client-authentication","Client 02:11:4b:94:68:bd authenticated.","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 185 ","2023-07-16 17:22:01","client-ip-detected","Client 02:11:4b:94:68:bd had an IP address detected (by IP packets).","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 186 ","2023-07-16 17:22:01","auth-req","AP received authentication request frame from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 187 ","2023-07-16 17:22:01","reassoc-req","AP received reassociation request frame from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 188 ","2023-07-16 17:22:22","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 189 ","2023-07-16 17:22:26","client-ip-detected","Client 82:52:18:fd:7b:ad had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 190 ","2023-07-16 17:22:26","client-ip-detected","Client 82:52:18:fd:7b:ad had an IP address detected (by ARP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 191 ","2023-07-16 17:22:46","DHCP-ACK","DHCP ACK for IP 172.17.0.64 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 02:5c:96:c8:82:51 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Office_AP"
" 192 ","2023-07-16 17:22:48","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.90 from client e2:18:bf:2f:b5:40","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 193 ","2023-07-16 17:22:46","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.64 from client 02:5c:96:c8:82:51","Bass Lake Public WiFi","BassLake_Office_AP"
" 194 ","2023-07-16 17:22:48","DHCP-ACK","DHCP ACK for IP 172.17.0.90 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client e2:18:bf:2f:b5:40 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 195 ","2023-07-16 17:22:56","client-ip-detected","Client 02:11:4b:94:68:bd had an IP address detected (by IP packets).","Hunt Center Public WiFi","HuntCenter_2ndFloor_Room_AP"
" 196 ","2023-07-16 17:22:57","auth-req","AP received authentication request frame from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_2ndFloor_Room_AP"
" 197 ","2023-07-16 17:22:57","reassoc-req","AP received reassociation request frame from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_2ndFloor_Room_AP"
" 198 ","2023-07-16 17:22:56","client-authentication","Client 02:11:4b:94:68:bd authenticated.","Hunt Center Public WiFi","HuntCenter_2ndFloor_Room_AP"
" 199 ","2023-07-16 17:22:57","auth-resp","AP sent authentication response frame to client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_2ndFloor_Room_AP"
" 200 ","2023-07-16 17:22:57","reassoc-resp","AP sent reassociation response frame to client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_2ndFloor_Room_AP"
" 201 ","2023-07-16 17:23:17","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.37 from client 9e:c1:04:c8:a2:3a","HSPD Public WiFi","LEC_Communications_AP"
" 202 ","2023-07-16 17:23:24","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 203 ","2023-07-16 17:23:17","DHCP-ACK","DHCP ACK for IP 172.17.0.37 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 9e:c1:04:c8:a2:3a from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_Communications_AP"
" 204 ","2023-07-16 17:23:20","client-disconnected-by-wtp","Client 82:52:18:fd:7b:ad disconnected by WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 205 ","2023-07-16 17:23:36","auth-resp","AP sent authentication response frame to client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 206 ","2023-07-16 17:23:36","reassoc-resp","AP sent reassociation response frame to client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 207 ","2023-07-16 17:23:38","DHCP-ACK","DHCP ACK for IP 172.17.0.15 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client f0:b6:1e:32:7a:99 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 208 ","2023-07-16 17:23:39","client-authentication","Client 82:52:18:fd:7b:ad authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 209 ","2023-07-16 17:23:39","client-ip-detected","Client 82:52:18:fd:7b:ad had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 210 ","2023-07-16 17:23:40","auth-resp","AP sent authentication response frame to client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 211 ","2023-07-16 17:23:40","assoc-resp","AP sent association response frame to client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 212 ","2023-07-16 17:23:40","DHCP-ACK","DHCP ACK for IP 172.17.0.20 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 82:52:18:fd:7b:ad from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 213 ","2023-07-16 17:23:41","client-ip-detected","Client 82:52:18:fd:7b:ad had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 214 ","2023-07-16 17:23:41","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.165 from client f0:a3:b2:4a:0b:c2","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 215 ","2023-07-16 17:23:46","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 216 ","2023-07-16 17:23:35","client-authentication","Client 9a:fe:11:20:49:3e authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 217 ","2023-07-16 17:23:35","client-ip-detected","Client 9a:fe:11:20:49:3e had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 218 ","2023-07-16 17:23:36","auth-req","AP received authentication request frame from client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 219 ","2023-07-16 17:23:36","reassoc-req","AP received reassociation request frame from client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 220 ","2023-07-16 17:23:38","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.15 from client f0:b6:1e:32:7a:99","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 221 ","2023-07-16 17:23:40","auth-req","AP received authentication request frame from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 222 ","2023-07-16 17:23:40","assoc-req","AP received association request frame from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 223 ","2023-07-16 17:23:40","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.20 from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 224 ","2023-07-16 17:23:41","client-ip-detected","Client 82:52:18:fd:7b:ad had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 225 ","2023-07-16 17:23:41","DHCP-ACK","DHCP ACK for IP 172.17.0.165 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client f0:a3:b2:4a:0b:c2 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 226 ","2023-07-16 17:24:01","client-authentication","Client 9a:fe:11:20:49:3e authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 227 ","2023-07-16 17:24:01","client-ip-detected","Client 9a:fe:11:20:49:3e had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 228 ","2023-07-16 17:24:02","auth-req","AP received authentication request frame from client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 229 ","2023-07-16 17:24:02","reassoc-req","AP received reassociation request frame from client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 230 ","2023-07-16 17:24:13","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.63 from client 3e:23:ff:16:52:8c","Bass Lake Public WiFi","BassLake_Office_AP"
" 231 ","2023-07-16 17:24:02","auth-resp","AP sent authentication response frame to client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 232 ","2023-07-16 17:24:02","reassoc-resp","AP sent reassociation response frame to client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Office_AP"
" 233 ","2023-07-16 17:24:13","DHCP-ACK","DHCP ACK for IP 172.17.0.63 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 3e:23:ff:16:52:8c from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Office_AP"
" 234 ","2023-07-16 17:24:23","client-authentication","Client 02:11:4b:94:68:bd authenticated.","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 235 ","2023-07-16 17:24:24","client-authentication","Client 9a:fe:11:20:49:3e authenticated.","Bass Lake Public WiFi","BassLake_Conf_AP"
" 236 ","2023-07-16 17:24:24","auth-req","AP received authentication request frame from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 237 ","2023-07-16 17:24:24","reassoc-req","AP received reassociation request frame from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 238 ","2023-07-16 17:24:24","auth-resp","AP sent authentication response frame to client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 239 ","2023-07-16 17:24:24","reassoc-resp","AP sent reassociation response frame to client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 240 ","2023-07-16 17:24:24","client-ip-detected","Client 9a:fe:11:20:49:3e had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Conf_AP"
" 241 ","2023-07-16 17:24:24","client-ip-detected","Client 02:11:4b:94:68:bd had an IP address detected (by SAVE packets).","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 242 ","2023-07-16 17:24:24","client-ip-detected","Client 02:11:4b:94:68:bd had an IP address detected (by DHCP packets).","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 243 ","2023-07-16 17:24:24","auth-resp","AP sent authentication response frame to client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Conf_AP"
" 244 ","2023-07-16 17:24:24","reassoc-resp","AP sent reassociation response frame to client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Conf_AP"
" 245 ","2023-07-16 17:24:25","auth-resp","AP sent authentication response frame to client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 246 ","2023-07-16 17:24:25","assoc-resp","AP sent association response frame to client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 247 ","2023-07-16 17:24:25","DHCP-ACK","DHCP ACK for IP 172.17.0.27 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 02:11:4b:94:68:bd from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 248 ","2023-07-16 17:24:23","client-authentication","Client 02:11:4b:94:68:bd authenticated.","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 249 ","2023-07-16 17:24:23","client-disconnected-by-wtp","Client 02:11:4b:94:68:bd disconnected by WTP.","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 250 ","2023-07-16 17:24:24","auth-resp","AP sent authentication response frame to client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 251 ","2023-07-16 17:24:24","auth-req","AP received authentication request frame from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 252 ","2023-07-16 17:24:24","reassoc-req","AP received reassociation request frame from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 253 ","2023-07-16 17:24:24","reassoc-resp","AP sent reassociation response frame to client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 254 ","2023-07-16 17:24:24","client-authentication","Client 02:11:4b:94:68:bd authenticated.","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 255 ","2023-07-16 17:24:24","client-ip-detected","Client 02:11:4b:94:68:bd had an IPv6 address detected (by IP packets)","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 256 ","2023-07-16 17:24:24","client-ip-detected","Client 02:11:4b:94:68:bd had an IPv6 address detected (by IP packets)","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 257 ","2023-07-16 17:24:24","auth-req","AP received authentication request frame from client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Conf_AP"
" 258 ","2023-07-16 17:24:24","reassoc-req","AP received reassociation request frame from client 9a:fe:11:20:49:3e","Bass Lake Public WiFi","BassLake_Conf_AP"
" 259 ","2023-07-16 17:24:25","auth-req","AP received authentication request frame from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 260 ","2023-07-16 17:24:25","assoc-req","AP received association request frame from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 261 ","2023-07-16 17:24:25","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.27 from client 02:11:4b:94:68:bd","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 262 ","2023-07-16 17:24:58","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.55 from client c0:b6:58:8f:97:88","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 263 ","2023-07-16 17:24:59","client-authentication","Client 82:6e:af:9f:42:67 authenticated.","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 264 ","2023-07-16 17:24:59","client-ip-detected","Client 82:6e:af:9f:42:67 had an IP address detected (by ARP packets).","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 265 ","2023-07-16 17:24:59","auth-resp","AP sent authentication response frame to client 82:6e:af:9f:42:67","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 266 ","2023-07-16 17:24:59","reassoc-resp","AP sent reassociation response frame to client 82:6e:af:9f:42:67","Hunt Center Public WiFi","HuntCenter_Lobby_AP"
" 267 ","2023-07-16 17:24:58","DHCP-ACK","DHCP ACK for IP 172.17.0.55 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c0:b6:58:8f:97:88 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Hunt Center Public WiFi","HuntCenter_Gym_AP"
